timestamp,ward_id,ward_name,aqi,pm25,pm10,no2,so2,co,o3,temperature,humidity,wind_speed,wind_direction,boundary_layer_h,precipitation,hour,day_of_week,month,is_weekend,is_industrial,source
2026-03-04 07:00:00,saket,Saket,144.7,90.6,97.5,23.2,9.0,1.95,43.9,25.1,35.6,1.9,283.8,561.0,0.03,7,2,3,0,0,historical_backfill
2026-03-04 08:00:00,saket,Saket,139.1,61.1,120.2,25.3,8.9,1.74,47.1,26.3,42.3,5.1,49.6,770.0,0.01,8,2,3,0,0,historical_backfill
2026-03-04 09:00:00,saket,Saket,154.8,89.2,112.6,32.2,11.5,1.81,47.4,26.6,53.5,3.0,216.6,570.0,0.03,9,2,3,0,0,historical_backfill
2026-03-04 10:00:00,saket,Saket,129.3,78.5,108.8,22.9,3.7,1.86,42.4,30.4,41.0,2.4,329.7,868.0,0.03,10,2,3,0,0,historical_backfill
2026-03-04 11:00:00,saket,Saket,121.6,58.6,96.2,16.6,5.8,1.48,38.5,27.7,43.3,5.1,259.6,830.0,0.01,11,2,3,0,0,historical_backfill
2026-03-04 12:00:00,saket,Saket,109.0,60.1,93.2,11.1,7.8,1.06,45.1,30.7,34.0,3.7,137.6,972.0,0.09,12,2,3,0,0,historical_backfill
2026-03-04 13:00:00,saket,Saket,139.5,66.0,132.9,29.6,7.2,1.58,32.5,31.0,52.8,1.3,183.1,851.0,0.06,13,2,3,0,0,historical_backfill
2026-03-04 14:00:00,saket,Saket,137.0,77.0,114.8,19.5,5.5,1.59,48.9,34.9,37.7,4.7,8.6,1014.0,0.23,14,2,3,0,0,historical_backfill
2026-03-04 15:00:00,saket,Saket,124.0,68.2,122.5,18.3,8.5,1.68,61.1,29.2,40.4,3.9,82.4,992.0,0.07,15,2,3,0,0,historical_backfill
2026-03-04 16:00:00,saket,Saket,110.3,65.1,78.3,19.3,7.9,1.62,56.1,35.0,32.4,4.7,129.1,1028.0,0.01,16,2,3,0,0,historical_backfill
2026-03-04 17:00:00,saket,Saket,122.9,70.4,109.2,14.3,6.8,1.3,41.2,31.2,47.5,5.7,284.0,1255.0,0.01,17,2,3,0,0,historical_backfill
2026-03-04 18:00:00,saket,Saket,168.3,81.8,151.5,35.3,9.3,1.99,38.4,31.8,52.1,3.5,101.6,1099.0,0.04,18,2,3,0,0,historical_backfill
2026-03-04 19:00:00,saket,Saket,153.8,92.5,124.9,23.7,8.3,2.56,42.0,30.7,37.5,1.6,168.3,1178.0,0.02,19,2,3,0,0,historical_backfill
2026-03-04 20:00:00,saket,Saket,140.9,75.5,125.0,23.0,1.7,1.84,40.6,36.8,38.1,4.3,120.0,1289.0,0.12,20,2,3,0,0,historical_backfill
2026-03-04 21:00:00,saket,Saket,162.1,78.0,144.0,35.8,10.2,2.27,36.8,34.4,22.7,3.7,182.2,1246.0,0.02,21,2,3,0,0,historical_backfill
2026-03-04 22:00:00,saket,Saket,132.7,83.6,107.7,29.7,9.4,1.35,53.0,33.0,42.5,3.7,171.2,1377.0,0.08,22,2,3,0,0,historical_backfill
2026-03-04 23:00:00,saket,Saket,111.6,57.1,105.5,22.8,5.8,1.16,46.8,33.9,42.3,3.1,272.7,1426.0,0.01,23,2,3,0,0,historical_backfill
2026-03-05 00:00:00,saket,Saket,83.0,60.7,72.1,9.0,8.1,1.34,47.8,26.2,53.3,4.3,14.8,296.0,0.05,0,3,3,0,0,historical_backfill
2026-03-05 01:00:00,saket,Saket,89.6,49.7,81.0,24.8,2.5,1.55,54.5,21.5,56.1,3.4,146.5,196.0,0.09,1,3,3,0,0,historical_backfill
2026-03-05 02:00:00,saket,Saket,102.1,42.7,78.3,10.8,3.2,1.71,42.0,25.1,23.0,2.5,321.7,100.0,0.05,2,3,3,0,0,historical_backfill
2026-03-05 03:00:00,saket,Saket,94.2,55.3,75.4,10.5,6.6,0.77,54.4,26.9,57.7,7.0,74.3,489.0,0.23,3,3,3,0,0,historical_backfill
2026-03-05 04:00:00,saket,Saket,98.7,59.2,74.8,14.0,4.7,1.27,41.1,26.9,45.0,4.5,237.0,392.0,0.08,4,3,3,0,0,historical_backfill
2026-03-05 05:00:00,saket,Saket,104.9,50.3,92.4,20.8,5.5,1.14,49.9,26.4,39.6,4.9,223.3,737.0,0.01,5,3,3,0,0,historical_backfill
2026-03-05 06:00:00,saket,Saket,90.6,40.7,90.5,20.0,2.4,0.98,54.5,29.7,50.9,3.2,117.3,711.0,0.06,6,3,3,0,0,historical_backfill
2026-03-05 07:00:00,saket,Saket,147.2,97.4,130.0,26.6,6.6,1.44,44.6,27.8,31.3,2.2,322.6,515.0,0.06,7,3,3,0,0,historical_backfill
2026-03-05 08:00:00,saket,Saket,156.0,90.0,151.4,26.5,7.8,2.39,39.3,28.4,43.7,3.3,172.0,699.0,0.02,8,3,3,0,0,historical_backfill
2026-03-05 09:00:00,saket,Saket,134.7,70.9,132.2,25.3,6.4,1.27,48.2,25.9,26.7,2.9,339.7,648.0,0.02,9,3,3,0,0,historical_backfill
2026-03-05 10:00:00,saket,Saket,156.9,93.2,145.4,26.6,6.3,2.03,50.7,29.8,42.7,1.6,303.6,499.0,0.04,10,3,3,0,0,historical_backfill
2026-03-05 11:00:00,saket,Saket,112.5,65.1,84.1,11.6,3.7,1.38,42.9,28.9,43.0,3.0,41.9,618.0,0.06,11,3,3,0,0,historical_backfill
2026-03-05 12:00:00,saket,Saket,108.1,54.2,91.1,18.3,5.8,1.39,33.4,30.3,48.2,3.5,65.9,876.0,0.04,12,3,3,0,0,historical_backfill
2026-03-05 13:00:00,saket,Saket,104.7,53.0,83.1,21.0,6.8,1.3,53.5,30.7,27.3,2.1,168.9,727.0,0.03,13,3,3,0,0,historical_backfill
2026-03-05 14:00:00,saket,Saket,107.6,60.7,85.4,14.0,6.7,1.5,59.3,28.7,30.4,4.1,50.1,709.0,0.03,14,3,3,0,0,historical_backfill
2026-03-05 15:00:00,saket,Saket,96.1,46.7,83.4,23.8,5.5,1.02,59.1,31.2,26.5,2.6,86.5,991.0,0.0,15,3,3,0,0,historical_backfill
2026-03-05 16:00:00,saket,Saket,88.0,55.9,94.7,15.6,4.4,1.43,37.5,28.9,45.0,3.2,246.4,1061.0,0.0,16,3,3,0,0,historical_backfill
2026-03-05 17:00:00,saket,Saket,149.1,87.9,156.5,25.3,7.2,1.97,45.2,30.7,38.1,3.8,12.5,1082.0,0.11,17,3,3,0,0,historical_backfill
2026-03-05 18:00:00,saket,Saket,138.5,71.2,125.1,21.5,5.8,1.24,56.7,30.7,46.1,1.0,194.3,1168.0,0.03,18,3,3,0,0,historical_backfill
2026-03-05 19:00:00,saket,Saket,141.4,78.6,117.3,25.4,6.4,1.82,65.4,31.4,59.4,5.1,301.1,1102.0,0.04,19,3,3,0,0,historical_backfill
2026-03-05 20:00:00,saket,Saket,132.9,71.7,108.8,21.5,6.2,1.44,47.6,29.1,41.8,3.3,329.2,1021.0,0.02,20,3,3,0,0,historical_backfill
2026-03-05 21:00:00,saket,Saket,136.7,83.1,120.3,29.2,6.2,1.65,51.0,32.6,33.8,2.7,196.8,1313.0,0.01,21,3,3,0,0,historical_backfill
2026-03-05 22:00:00,saket,Saket,120.1,61.7,91.9,22.6,5.7,1.9,39.2,32.3,36.8,2.5,20.7,1369.0,0.05,22,3,3,0,0,historical_backfill
2026-03-05 23:00:00,saket,Saket,121.9,54.5,94.6,18.2,10.1,1.15,52.5,34.0,54.3,2.8,336.4,1315.0,0.06,23,3,3,0,0,historical_backfill
2026-03-06 00:00:00,saket,Saket,95.5,44.8,80.4,22.9,3.6,1.43,54.0,24.6,40.9,0.5,295.4,208.0,0.03,0,4,3,0,0,historical_backfill
2026-03-06 01:00:00,saket,Saket,79.6,40.3,62.5,9.8,6.7,1.46,46.0,25.1,42.9,2.6,314.3,311.0,0.03,1,4,3,0,0,historical_backfill
2026-03-06 02:00:00,saket,Saket,111.5,64.1,83.2,15.3,4.2,1.39,68.8,29.8,46.1,3.6,352.2,194.0,0.03,2,4,3,0,0,historical_backfill
2026-03-06 03:00:00,saket,Saket,94.1,49.3,81.8,22.4,3.8,0.55,53.7,29.3,42.0,3.9,148.7,187.0,0.06,3,4,3,0,0,historical_backfill
2026-03-06 04:00:00,saket,Saket,83.8,49.2,70.1,19.3,1.0,1.01,51.6,28.5,40.2,3.9,232.3,448.0,0.04,4,4,3,0,0,historical_backfill
2026-03-06 05:00:00,saket,Saket,62.2,18.9,58.4,12.9,6.0,1.22,42.0,26.2,51.6,4.8,348.8,383.0,0.02,5,4,3,0,0,historical_backfill
2026-03-06 06:00:00,saket,Saket,115.5,65.8,101.1,18.4,2.7,1.35,55.6,27.1,40.0,1.6,65.8,499.0,0.21,6,4,3,0,0,historical_backfill
2026-03-06 07:00:00,saket,Saket,142.4,77.7,117.8,21.9,8.0,1.79,62.0,28.7,57.6,2.0,33.0,493.0,0.07,7,4,3,0,0,historical_backfill
2026-03-06 08:00:00,saket,Saket,125.3,81.5,85.1,27.2,6.6,1.29,44.9,27.0,43.3,4.9,168.9,727.0,0.06,8,4,3,0,0,historical_backfill
2026-03-06 09:00:00,saket,Saket,159.8,96.1,147.3,29.4,7.1,1.94,40.0,29.0,39.5,5.7,301.0,746.0,0.01,9,4,3,0,0,historical_backfill
2026-03-06 10:00:00,saket,Saket,166.4,82.5,162.9,34.6,9.4,1.88,51.2,31.0,37.1,3.1,45.7,631.0,0.03,10,4,3,0,0,historical_backfill
2026-03-06 11:00:00,saket,Saket,102.5,59.4,76.8,19.3,2.5,0.92,54.2,29.0,55.2,3.4,14.5,878.0,0.21,11,4,3,0,0,historical_backfill
2026-03-06 12:00:00,saket,Saket,126.4,69.1,95.5,24.2,8.2,1.05,54.6,29.8,40.6,4.4,87.2,783.0,0.0,12,4,3,0,0,historical_backfill
2026-03-06 13:00:00,saket,Saket,123.7,55.9,103.1,25.8,4.8,1.6,37.1,28.0,38.4,1.1,333.2,759.0,0.09,13,4,3,0,0,historical_backfill
2026-03-06 14:00:00,saket,Saket,118.4,63.3,91.2,31.2,4.9,1.45,47.9,28.5,37.3,5.6,355.5,1036.0,0.01,14,4,3,0,0,historical_backfill
2026-03-06 15:00:00,saket,Saket,112.4,61.6,83.9,22.4,9.9,1.08,54.1,31.7,58.4,1.1,152.0,924.0,0.06,15,4,3,0,0,historical_backfill
2026-03-06 16:00:00,saket,Saket,109.9,54.8,91.5,14.5,5.1,1.18,39.7,31.9,54.5,3.5,308.0,780.0,0.11,16,4,3,0,0,historical_backfill
2026-03-06 17:00:00,saket,Saket,98.2,56.1,85.9,16.0,2.3,0.61,54.0,31.6,56.2,2.6,83.8,992.0,0.12,17,4,3,0,0,historical_backfill
2026-03-06 18:00:00,saket,Saket,163.6,88.6,145.6,28.2,8.4,2.38,43.0,32.8,39.5,3.4,47.5,1052.0,0.0,18,4,3,0,0,historical_backfill
2026-03-06 19:00:00,saket,Saket,156.3,90.0,145.1,36.6,6.1,1.76,57.2,31.9,43.8,3.4,235.2,1104.0,0.15,19,4,3,0,0,historical_backfill
2026-03-06 20:00:00,saket,Saket,147.8,82.1,133.6,28.0,7.8,1.36,42.5,30.8,44.6,5.2,298.5,1264.0,0.03,20,4,3,0,0,historical_backfill
2026-03-06 21:00:00,saket,Saket,143.5,75.7,118.9,28.6,6.4,2.11,54.0,30.7,34.9,2.7,194.0,1390.0,0.02,21,4,3,0,0,historical_backfill
2026-03-06 22:00:00,saket,Saket,129.8,56.0,111.6,25.4,10.3,1.7,49.7,33.8,57.2,3.0,353.2,1360.0,0.02,22,4,3,0,0,historical_backfill
2026-03-06 23:00:00,saket,Saket,93.2,53.2,77.4,12.0,5.1,1.39,45.0,31.6,34.7,3.5,92.0,1288.0,0.03,23,4,3,0,0,historical_backfill
2026-03-07 00:00:00,saket,Saket,88.6,56.2,61.2,12.3,9.5,0.62,69.8,23.3,46.9,4.8,49.8,140.0,0.05,0,5,3,1,0,historical_backfill
2026-03-07 01:00:00,saket,Saket,79.8,46.8,69.4,17.4,1.0,1.37,41.1,25.6,47.7,5.4,21.3,363.0,0.0,1,5,3,1,0,historical_backfill
2026-03-07 02:00:00,saket,Saket,86.6,34.5,56.6,10.3,3.6,0.97,55.8,26.6,44.1,5.3,22.7,196.0,0.02,2,5,3,1,0,historical_backfill
2026-03-07 03:00:00,saket,Saket,86.6,38.0,61.9,26.2,3.3,0.79,60.1,22.9,24.6,2.8,264.1,504.0,0.06,3,5,3,1,0,historical_backfill
2026-03-07 04:00:00,saket,Saket,72.8,40.7,53.1,13.0,4.2,0.83,66.3,24.2,45.4,3.7,179.9,404.0,0.05,4,5,3,1,0,historical_backfill
2026-03-07 05:00:00,saket,Saket,76.2,33.1,66.6,5.0,3.8,1.23,51.6,29.1,38.7,4.3,229.4,456.0,0.02,5,5,3,1,0,historical_backfill
2026-03-07 06:00:00,saket,Saket,89.3,42.4,79.9,20.0,2.5,1.3,62.2,27.3,66.5,2.9,132.9,468.0,0.01,6,5,3,1,0,historical_backfill
2026-03-07 07:00:00,saket,Saket,125.7,69.1,113.8,29.6,3.3,1.74,54.4,28.4,54.6,0.8,45.3,604.0,0.02,7,5,3,1,0,historical_backfill
2026-03-07 08:00:00,saket,Saket,141.1,65.8,115.1,38.3,9.3,1.62,47.7,29.4,42.9,3.6,199.6,627.0,0.01,8,5,3,1,0,historical_backfill
2026-03-07 09:00:00,saket,Saket,163.1,91.6,151.3,31.9,6.5,2.16,53.2,25.2,34.8,2.2,229.0,767.0,0.0,9,5,3,1,0,historical_backfill
2026-03-07 10:00:00,saket,Saket,155.2,81.9,119.9,36.4,8.8,2.12,60.0,27.8,46.6,6.1,327.1,697.0,0.05,10,5,3,1,0,historical_backfill
2026-03-07 11:00:00,saket,Saket,92.9,65.6,78.6,16.1,6.8,1.17,50.2,28.7,38.6,4.1,284.9,693.0,0.02,11,5,3,1,0,historical_backfill
2026-03-07 12:00:00,saket,Saket,92.7,55.4,92.5,8.1,7.6,1.3,43.8,34.1,42.2,2.9,74.6,756.0,0.12,12,5,3,1,0,historical_backfill
2026-03-07 13:00:00,saket,Saket,124.2,65.0,123.0,27.9,2.5,1.92,46.4,27.0,50.8,6.9,204.9,839.0,0.05,13,5,3,1,0,historical_backfill
2026-03-07 14:00:00,saket,Saket,93.2,59.7,107.3,8.9,6.4,0.9,42.3,32.0,43.6,4.6,308.9,874.0,0.04,14,5,3,1,0,historical_backfill
2026-03-07 15:00:00,saket,Saket,93.7,38.6,78.1,15.3,5.1,1.24,49.3,31.9,48.7,4.7,309.0,961.0,0.1,15,5,3,1,0,historical_backfill
2026-03-07 16:00:00,saket,Saket,105.6,46.5,76.9,17.9,6.0,1.02,54.3,30.6,48.1,2.8,238.9,1065.0,0.05,16,5,3,1,0,historical_backfill
2026-03-07 17:00:00,saket,Saket,122.4,63.5,118.3,28.9,3.6,1.68,53.5,26.1,23.9,1.7,325.5,968.0,0.0,17,5,3,1,0,historical_backfill
2026-03-07 18:00:00,saket,Saket,146.5,68.2,153.6,26.6,8.4,1.44,53.3,31.7,35.8,4.4,71.6,1094.0,0.01,18,5,3,1,0,historical_backfill
2026-03-07 19:00:00,saket,Saket,136.8,76.2,114.1,16.7,7.6,1.38,45.9,31.3,54.1,4.6,343.2,1070.0,0.05,19,5,3,1,0,historical_backfill
2026-03-07 20:00:00,saket,Saket,164.9,87.1,144.0,36.0,9.7,1.97,51.7,31.7,51.5,3.4,250.9,1052.0,0.13,20,5,3,1,0,historical_backfill
2026-03-07 21:00:00,saket,Saket,132.8,79.2,95.9,24.4,11.2,1.71,51.7,33.6,58.8,4.5,338.0,1125.0,0.11,21,5,3,1,0,historical_backfill
2026-03-07 22:00:00,saket,Saket,97.1,48.4,73.4,21.0,6.6,1.64,44.1,33.9,48.5,2.3,294.2,1227.0,0.06,22,5,3,1,0,historical_backfill
2026-03-07 23:00:00,saket,Saket,84.2,46.3,59.8,16.9,3.8,1.09,44.1,29.6,36.2,3.1,244.6,1239.0,0.11,23,5,3,1,0,historical_backfill
2026-03-08 00:00:00,saket,Saket,90.0,39.0,87.9,21.0,6.7,0.74,43.5,27.2,64.7,3.6,269.3,247.0,0.15,0,6,3,1,0,historical_backfill
2026-03-08 01:00:00,saket,Saket,94.8,47.9,77.4,18.4,7.2,0.77,48.2,28.9,42.7,5.9,166.8,100.0,0.0,1,6,3,1,0,historical_backfill
2026-03-08 02:00:00,saket,Saket,63.7,42.5,72.3,12.4,2.4,0.74,65.8,28.6,54.3,3.2,93.1,289.0,0.02,2,6,3,1,0,historical_backfill
2026-03-08 03:00:00,saket,Saket,117.9,77.7,111.7,18.1,5.0,1.27,67.0,27.8,43.8,1.9,135.5,291.0,0.01,3,6,3,1,0,historical_backfill
2026-03-08 04:00:00,saket,Saket,102.0,60.4,81.1,17.7,1.2,1.16,41.3,25.5,42.2,5.9,125.5,518.0,0.03,4,6,3,1,0,historical_backfill
2026-03-08 05:00:00,saket,Saket,69.5,41.4,44.8,11.4,5.0,0.56,59.4,29.3,51.4,6.6,145.8,520.0,0.01,5,6,3,1,0,historical_backfill
2026-03-08 06:00:00,saket,Saket,103.7,60.6,90.7,18.4,5.3,0.89,43.3,26.0,52.7,1.6,318.4,502.0,0.0,6,6,3,1,0,historical_backfill
2026-03-08 07:00:00,saket,Saket,140.9,66.0,115.6,26.9,5.7,1.85,58.3,26.9,48.9,2.2,340.1,684.0,0.01,7,6,3,1,0,historical_backfill
2026-03-08 08:00:00,saket,Saket,146.6,88.9,138.6,27.3,4.4,2.13,33.7,27.6,49.6,5.3,356.1,616.0,0.02,8,6,3,1,0,historical_backfill
2026-03-08 09:00:00,saket,Saket,126.9,59.1,102.4,18.8,7.6,1.06,50.1,28.4,56.3,5.3,148.3,613.0,0.03,9,6,3,1,0,historical_backfill
2026-03-08 10:00:00,saket,Saket,115.8,72.9,91.6,22.9,7.5,1.53,39.9,30.8,47.9,3.6,210.7,718.0,0.03,10,6,3,1,0,historical_backfill
2026-03-08 11:00:00,saket,Saket,77.0,43.7,67.8,9.0,3.0,1.14,60.1,28.2,44.8,4.5,104.2,677.0,0.02,11,6,3,1,0,historical_backfill
2026-03-08 12:00:00,saket,Saket,100.3,51.8,91.0,16.8,5.4,0.54,47.0,30.5,53.2,5.3,281.4,948.0,0.0,12,6,3,1,0,historical_backfill
2026-03-08 13:00:00,saket,Saket,121.8,72.6,107.7,17.0,2.3,1.81,48.7,27.8,44.9,3.8,103.9,778.0,0.09,13,6,3,1,0,historical_backfill
2026-03-08 14:00:00,saket,Saket,80.4,48.9,52.3,13.5,5.2,1.15,39.0,31.5,39.1,5.2,25.5,998.0,0.0,14,6,3,1,0,historical_backfill
2026-03-08 15:00:00,saket,Saket,88.1,41.9,73.2,19.8,2.5,1.11,43.3,28.0,44.5,2.0,149.8,939.0,0.01,15,6,3,1,0,historical_backfill
2026-03-08 16:00:00,saket,Saket,104.0,50.0,87.5,8.7,3.4,1.37,49.8,32.0,47.2,1.9,109.8,979.0,0.04,16,6,3,1,0,historical_backfill
2026-03-08 17:00:00,saket,Saket,136.5,77.8,114.7,32.0,6.7,1.63,43.4,34.1,40.3,4.0,208.4,1150.0,0.07,17,6,3,1,0,historical_backfill
2026-03-08 18:00:00,saket,Saket,133.3,88.7,106.3,28.3,6.8,1.12,47.5,32.1,40.9,1.8,83.5,1034.0,0.09,18,6,3,1,0,historical_backfill
2026-03-08 19:00:00,saket,Saket,116.1,57.6,95.8,13.5,5.7,1.3,59.9,32.4,47.6,3.4,271.7,1191.0,0.0,19,6,3,1,0,historical_backfill
2026-03-08 20:00:00,saket,Saket,119.1,74.0,97.4,17.0,4.6,1.39,48.0,32.8,35.9,5.0,315.4,1144.0,0.05,20,6,3,1,0,historical_backfill
2026-03-08 21:00:00,saket,Saket,138.6,71.4,111.6,28.4,8.4,2.06,45.5,30.1,40.9,2.9,93.4,1299.0,0.1,21,6,3,1,0,historical_backfill
2026-03-08 22:00:00,saket,Saket,102.0,50.3,66.8,21.4,4.7,1.24,50.5,31.7,60.4,3.9,325.6,1337.0,0.04,22,6,3,1,0,historical_backfill
2026-03-08 23:00:00,saket,Saket,86.3,45.4,62.8,15.7,1.0,1.32,45.2,33.7,55.6,3.5,272.5,1402.0,0.04,23,6,3,1,0,historical_backfill
2026-03-09 00:00:00,saket,Saket,101.0,58.5,91.6,20.3,6.1,1.38,48.2,25.2,46.9,3.5,151.6,100.0,0.07,0,0,3,0,0,historical_backfill
2026-03-09 01:00:00,saket,Saket,91.7,42.5,63.4,17.4,1.0,1.57,51.5,28.3,50.2,6.0,305.4,284.0,0.17,1,0,3,0,0,historical_backfill
2026-03-09 02:00:00,saket,Saket,124.6,83.1,106.9,14.6,7.6,1.17,37.8,26.9,48.9,2.1,239.9,231.0,0.1,2,0,3,0,0,historical_backfill
2026-03-09 03:00:00,saket,Saket,93.8,39.8,69.3,18.0,3.2,1.58,38.9,25.9,46.0,4.5,18.3,128.0,0.03,3,0,3,0,0,historical_backfill
2026-03-09 04:00:00,saket,Saket,121.1,68.2,106.0,27.4,7.4,1.63,56.2,27.9,45.6,2.4,258.5,209.0,0.01,4,0,3,0,0,historical_backfill
2026-03-09 05:00:00,saket,Saket,105.3,55.4,98.0,10.0,6.8,1.51,48.9,27.4,43.9,4.5,121.1,423.0,0.08,5,0,3,0,0,historical_backfill
2026-03-09 06:00:00,saket,Saket,115.3,61.2,105.8,22.6,6.6,1.83,25.3,28.1,47.8,1.5,182.9,334.0,0.03,6,0,3,0,0,historical_backfill
2026-03-09 07:00:00,saket,Saket,120.9,52.3,100.7,28.5,7.5,1.4,54.2,29.7,43.8,1.5,54.3,566.0,0.06,7,0,3,0,0,historical_backfill
2026-03-09 08:00:00,saket,Saket,148.5,91.9,139.5,15.1,3.2,2.02,50.0,25.7,39.6,4.6,161.6,567.0,0.04,8,0,3,0,0,historical_backfill
2026-03-09 09:00:00,saket,Saket,141.3,80.5,125.0,28.1,8.7,1.86,46.9,26.8,31.1,5.1,343.8,493.0,0.01,9,0,3,0,0,historical_backfill
2026-03-09 10:00:00,saket,Saket,130.3,63.8,109.2,19.1,7.0,1.75,62.6,26.3,44.7,0.9,45.3,524.0,0.02,10,0,3,0,0,historical_backfill
2026-03-09 11:00:00,saket,Saket,108.6,50.4,82.9,28.0,5.0,1.4,50.2,27.2,52.4,5.6,98.6,716.0,0.06,11,0,3,0,0,historical_backfill
2026-03-09 12:00:00,saket,Saket,123.1,62.8,102.2,27.9,8.7,1.5,44.8,34.0,36.6,5.5,296.5,910.0,0.01,12,0,3,0,0,historical_backfill
2026-03-09 13:00:00,saket,Saket,106.4,62.2,91.9,12.8,1.6,0.99,50.5,29.4,39.4,4.8,195.0,1000.0,0.04,13,0,3,0,0,historical_backfill
2026-03-09 14:00:00,saket,Saket,124.3,66.8,100.8,18.3,8.7,1.52,47.4,29.6,56.3,3.9,149.6,844.0,0.05,14,0,3,0,0,historical_backfill
2026-03-09 15:00:00,saket,Saket,129.0,69.8,128.4,19.0,6.8,1.26,56.2,28.3,45.3,3.7,277.4,949.0,0.01,15,0,3,0,0,historical_backfill
2026-03-09 16:00:00,saket,Saket,91.6,52.7,84.4,11.6,8.2,1.46,59.3,26.0,45.3,5.1,297.5,1056.0,0.0,16,0,3,0,0,historical_backfill
2026-03-09 17:00:00,saket,Saket,125.2,71.9,106.0,19.4,6.2,1.36,49.5,30.2,32.7,2.1,52.0,996.0,0.07,17,0,3,0,0,historical_backfill
2026-03-09 18:00:00,saket,Saket,126.5,52.9,112.7,27.2,3.8,1.43,54.2,34.1,48.7,4.6,177.4,991.0,0.02,18,0,3,0,0,historical_backfill
2026-03-09 19:00:00,saket,Saket,143.2,74.8,130.0,22.5,4.4,1.8,59.7,33.1,52.1,4.1,272.9,1124.0,0.05,19,0,3,0,0,historical_backfill
2026-03-09 20:00:00,saket,Saket,161.7,88.8,137.8,32.9,7.6,2.43,50.3,33.6,38.9,4.1,196.0,1125.0,0.04,20,0,3,0,0,historical_backfill
2026-03-09 21:00:00,saket,Saket,152.5,95.9,124.2,28.1,8.9,1.92,53.4,37.7,46.9,5.7,268.2,1374.0,0.05,21,0,3,0,0,historical_backfill
2026-03-09 22:00:00,saket,Saket,117.8,59.6,83.3,15.2,7.3,1.34,27.9,33.6,28.7,2.8,27.3,1125.0,0.03,22,0,3,0,0,historical_backfill
2026-03-09 23:00:00,saket,Saket,123.9,75.9,102.9,25.2,7.5,1.67,42.6,32.1,47.8,2.0,219.5,1274.0,0.02,23,0,3,0,0,historical_backfill
2026-03-10 00:00:00,saket,Saket,63.4,46.4,51.2,11.6,4.2,0.73,61.1,27.0,57.6,4.1,157.0,217.0,0.02,0,1,3,0,0,historical_backfill
2026-03-10 01:00:00,saket,Saket,100.7,56.5,82.1,26.6,1.0,1.54,51.8,25.2,53.4,1.8,99.2,316.0,0.01,1,1,3,0,0,historical_backfill
2026-03-10 02:00:00,saket,Saket,108.0,61.0,88.4,20.2,6.5,1.2,53.6,26.3,44.3,4.2,102.1,226.0,0.19,2,1,3,0,0,historical_backfill
2026-03-10 03:00:00,saket,Saket,68.7,43.0,80.3,15.7,7.0,0.6,39.4,27.2,55.9,3.2,191.2,626.0,0.03,3,1,3,0,0,historical_backfill
2026-03-10 04:00:00,saket,Saket,124.5,59.6,93.1,18.6,7.3,1.45,59.3,28.6,48.5,3.6,30.7,451.0,0.07,4,1,3,0,0,historical_backfill
2026-03-10 05:00:00,saket,Saket,107.2,53.6,83.8,20.3,7.8,0.77,55.5,26.6,56.8,1.6,241.5,425.0,0.04,5,1,3,0,0,historical_backfill
2026-03-10 06:00:00,saket,Saket,113.5,66.8,97.5,19.0,6.0,2.04,46.1,24.3,43.3,2.5,57.0,386.0,0.0,6,1,3,0,0,historical_backfill
2026-03-10 07:00:00,saket,Saket,103.5,67.1,88.3,14.3,3.7,2.08,56.7,26.9,40.8,6.5,92.0,607.0,0.08,7,1,3,0,0,historical_backfill
2026-03-10 08:00:00,saket,Saket,145.7,87.2,132.0,26.9,5.8,2.18,46.0,31.0,52.4,4.6,34.7,596.0,0.01,8,1,3,0,0,historical_backfill
2026-03-10 09:00:00,saket,Saket,139.6,76.2,135.7,23.1,6.8,1.84,61.1,29.7,44.9,3.0,177.9,713.0,0.01,9,1,3,0,0,historical_backfill
2026-03-10 10:00:00,saket,Saket,148.2,74.1,137.8,29.1,6.0,1.83,50.4,30.6,41.7,4.4,313.8,874.0,0.05,10,1,3,0,0,historical_backfill
2026-03-10 11:00:00,saket,Saket,92.1,42.4,60.4,20.7,5.9,1.2,41.3,33.8,36.2,2.6,73.4,735.0,0.12,11,1,3,0,0,historical_backfill
2026-03-10 12:00:00,saket,Saket,94.5,46.6,74.1,10.2,6.2,0.81,39.9,32.6,56.4,4.0,67.9,685.0,0.0,12,1,3,0,0,historical_backfill
2026-03-10 13:00:00,saket,Saket,107.3,62.0,117.6,25.2,8.3,1.19,51.2,32.2,45.8,1.1,148.9,744.0,0.06,13,1,3,0,0,historical_backfill
2026-03-10 14:00:00,saket,Saket,103.5,63.6,107.0,11.3,9.8,1.35,42.4,32.3,40.7,7.2,292.3,837.0,0.02,14,1,3,0,0,historical_backfill
2026-03-10 15:00:00,saket,Saket,107.6,63.0,90.6,30.6,3.9,1.46,70.5,30.4,38.3,4.2,110.0,916.0,0.03,15,1,3,0,0,historical_backfill
2026-03-10 16:00:00,saket,Saket,99.7,53.2,86.4,9.1,6.8,1.38,58.8,29.6,40.4,4.4,126.3,1110.0,0.13,16,1,3,0,0,historical_backfill
2026-03-10 17:00:00,saket,Saket,91.2,43.7,76.9,19.6,2.7,1.21,60.2,31.2,31.4,0.8,317.7,1158.0,0.01,17,1,3,0,0,historical_backfill
